magsara,7,7
magsarili,9,9
magsarilinan,12,12
magsasabad,10,10
magsasabong,11,11
magsasagot,10,10
magsasaka,9,9
magsasakate,11,11
magsasakyan,11,11
magsasapatos,12,12
magsasatsat,11,11
magsatsatan,11,11
magsauli,8,8
magsaulo,8,8
magsawa,7,7
magsawsaw,9,9
magsawsawan,11,11
magsaya,7,7
magsayang,9,9
magsayaw,8,8
magsayawan,10,10
magsaysay,9,9
magseguro,9,9
magsekretarya,13,13
magsekretaryo,13,13
magselos,8,8
magselyo,8,8
magsentimyento,14,14
magserb,7,7
magserbisyo,11,11
magsermon,9,9
magsesyon,9,9
magshooting,11,11
magsibak,8,8
magsibilisa,11,11
magsiga,7,7
magsigalot,10,10
magsigang,9,9
magsigarilyo,12,12
magsigawan,10,10
magsiguro,9,9
magsikain,9,9
magsikante,10,10
magsikap,8,8
magsikinang,11,11
magsikip,8,8
magsiklab,9,9
magsiksik,9,9
magsiksikan,11,11
magsikukak,10,10
magsikulate,11,11
magsilab,8,8
magsilbe,8,8
magsilbi,8,8
magsilid,8,8
magsilong,9,9
magsima,7,7
magsimba,8,8
magsimento,10,10
magsimot,8,8
magsimpan,9,9
magsimula,9,9
magsindi,8,8
magsinelas,10,10
magsingasing,12,12
magsingit,9,9
magsingkaw,10,10
magsinlayo,10,10
magsinsel,9,9
magsintaas,10,10
magsintahan,11,11
magsinturon,11,11
magsinungaling,14,14
magsipagwagi,12,12
magsiper,8,8
magsipilyo,10,10
magsirko,8,8
magsisante,10,10
magsisi,7,7
magsisigaw,10,10
magsisinghot,12,12
magsiste,8,8
magsistihan,11,11
magsitsitan,11,11
magsiwalat,10,10
magsiya,7,7
magsiyampu,10,10
magsiyasat,10,10
magsiyuting,11,11
magsombra,9,9
magsonda,8,8
magsopas,8,8
magsuam,7,7
magsubasta,10,10
magsubo,7,7
magsugal,8,8
magsugasog,10,10
magsugat,8,8
magsugo,7,7
magsuguran,10,10
magsuhay,8,8
magsuka,7,7
magsukat,8,8
magsukbit,9,9
magsuklay,9,9
magsuko,7,7
magsukob,8,8
magsuksok,9,9
magsulat,8,8
magsulatan,10,10
magsulit,8,8
magsulit-tanong,14,15
magsulong,9,9
magsulot,8,8
magsulsi,8,8
magsulsol,9,9
magsuma,7,7
magsumamo,9,9
magsumbal,9,9
magsumbong,10,10
magsumbrero,11,11
magsumikap,10,10
magsumugod,10,10
magsumukot,10,10
magsungaw,9,9
magsungkad,10,10
magsungkal,10,10
magsuno,7,7
magsunog,8,8
magsunong,9,9
magsuntukan,11,11
magsuob,7,7
magsuot,7,7
magsupling,10,10
magsuplong,10,10
magsupot,8,8
magsuri,7,7
magsusi,7,7
magsuso,7,7
magsusog,8,8
magsuson,8,8
magsustento,11,11
magsusugal,10,10
magsusumbrero,13,13
magsuwagan,10,10
magsuwatan,10,10
magsuweldo,10,10
magsuyod,8,8
magtaan,7,7
magtaas,7,7
magtabako,9,9
magtaban,8,8
magtabas,8,8
magtabi,7,7
magtabing,9,9
magtabingi,10,10
magtabla,8,8
magtabon,8,8
magtaboy,8,8
magtadhana,10,10
magtadtad,9,9
magtadyakan,11,11
magtae,6,6
magtagal,8,8
magtagal-tagal,13,14
magtagalog,10,10
magtagay,8,8
magtagayan,10,10
magtagilid,10,10
magtagis,8,8
magtaglay,9,9
magtagni-tagni,13,14
magtago,7,7
magtagpi,8,8
magtagpo,8,8
magtaguan,9,9
magtagubilin,12,12
magtagumpay,11,11
magtaguri,9,9
magtaguyod,10,10
magtahi-tahi,11,12
magtahip,8,8
magtaingang-kawali,17,18
magtaka,7,7
magtakal,8,8
magtakam,8,8
magtakas,8,8
magtakda,8,8
magtakip,8,8
magtakipan,10,10
magtaklema,10,10
magtaklis,9,9
magtaklob,9,9
magtakong,9,9
magtaksi,8,8
magtaksil,9,9
magtakwil,9,9
magtala,7,7
magtalad,8,8
magtalaga,9,9
magtalakan,10,10
magtalaksan,11,11
magtalang,9,9
magtalaukan,11,11
magtali,7,7
magtalik,8,8
magtalo,7,7
magtalop,8,8
magtaltalan,11,11
magtalukbong,12,12
magtalumpati,12,12
magtalusira,11,11
magtama,7,7
magtama-tama,11,12
magtamad,8,8
magtamad-tamaran,15,16
magtamasa,9,9
magtambad,9,9
magtambak,9,9
magtambal,9,9
magtambol,9,9
magtamo,7,7
magtamong-ligaya,15,16
magtampisaw,11,11
magtampo,8,8
magtampok,9,9
magtanan,8,8
magtanda,8,8
magtandang-tandangan,19,20
magtandisan,11,11
magtanggal,10,10
magtanggal-tanggal,17,18
magtanggol,10,10
magtanghal,10,10
magtanghalian,13,13
magtangi,8,8
magtangka,9,9
magtangkakal,12,12
magtangkal,10,10
magtanim,8,8
magtaning,9,9
magtanod,8,8
magtanong,9,9
magtanung-tanong,15,16
magtanyag,9,9
magtaob,7,7
magtapa,7,7
magtapak,8,8
magtapal,8,8
magtapang-tapangan,17,18
magtapat,8,8
magtapatan,10,10
magtapi,7,7
magtapon,8,8
magtapos,8,8
magtarang,9,9
magtarangka,11,11
magtarato,9,9
magtasa,7,7
magtastas,9,9
magtatabako,11,11
magtatag,8,8
magtatak,8,8
magtatalak,10,10
magtatanaw,10,10
magtatanim,10,10
magtatapos,10,10
magtatarang,11,11
magtatu,7,7
magtatuwa,9,9
magtatwa,8,8
magtawa,7,7
magtawag,8,8
magtawagan,10,10
magtawanan,10,10
magtawid,8,8
magtawid-dagat,13,14
magtawid-gutom,13,14
magtaxi,7,7
magtaya,7,7
magtayakad,10,10
magtayo,7,7
magtayom,8,8
magtayon,8,8
magtennis,9,9
magterno,8,8
magtestamento,13,13
magtetela,9,9
magtibag,8,8
magtigas-loob,12,13
magtigil,8,8
magtihaya,9,9
magtiim,7,7
magtiis,7,7
magtika,7,7
magtikin,8,8
magtiklop,9,9
magtikom,8,8
magtilad,8,8
magtimbang,10,10
magtimbog,9,9
magtimbre,9,9
magtimpi,8,8
magtimpla,9,9
magtina,7,7
magtinapay,10,10
magtinda,8,8
magtinda-tinda,13,14
magtinda-tindahan,16,17
magtindera,10,10
magtindero,10,10
magtindig,9,9
magtinggal,10,10
magtingi,8,8
magtinginan,11,11
magtinidor,10,10
magtipan,8,8
magtipid,8,8
magtipon,8,8
magtipun-tipon,13,14
magtira,7,7
magtirik,8,8
magtirintas,11,11
magtisa,7,7
magtistis,9,9
magtitigan,10,10
magtitik,8,8
magtitinapay,12,12
magtitinda,10,10
magtitingala,12,12
magtitingi,10,10
magtitipon,10,10
magtitis,8,8
magtitulo,9,9
magtiwa-tiwalag,14,15
magtiwala,9,9
magtiwalag,10,10
magtiwarik,10,10
magtiwasan,10,10
magtiyaga,9,9
magtiyakan,10,10
magtiyap,8,8
magtiyo,7,7
magtoka,7,7
magtono,7,7
magtornilyo,11,11
magtotal,8,8
magtotohanan,12,12
magtotoo,8,8
magtotroso,10,10
magtrabaho,10,10
magtraffic,10,10
magtrahe,8,8
magtraidor,10,10
magtrak,7,7
magtrangka,10,10
magtrapik,9,9
magtrato,8,8
magtrinsera,11,11
magtroso,8,8
magtruck,8,8
magtsamporado,13,13
magtsapa,8,8
magtsaperon,11,11
magtsek,7,7
magtses,7,7
magtsinelas,11,11
magtsismis,10,10
magtsismisan,12,12
magtsoke,8,8
magtsokolate,12,12
magtsuper,9,9
magtubal,8,8
magtubig,8,8
magtubig-tubig,13,14
magtubo,7,7
magtubog,8,8
magtudling,10,10
magtudyuhan,11,11
magtugma,8,8
magtugma-tugma,13,14
magtugot,8,8
magtugtugan,11,11
magtugunan,10,10
magtuhog,8,8
magtukaki,9,9
magtukod,8,8
magtuksuhan,11,11
magtulad,8,8
magtulak,8,8
magtulakan,10,10
magtulay,8,8
magtuldik,9,9
magtuldok,9,9
magtuli,7,7
magtuligsaan,12,12
magtulis,8,8
magtulisan,10,10
magtulog,8,8
magtulong,9,9
magtulot,8,8
magtuloy,8,8
magtulung-tulong,15,16
magtulungan,11,11
magtumba,8,8
magtumpak,9,9
magtumpok,9,9
magtunaw,8,8
magtunel,8,8
magtungayaw,11,11
magtunggaan,11,11
magtunggali,11,11
magtunggalian,13,13
magtungkod,10,10
magtungkos,10,10
magtungo,8,8
magtunton,9,9
magtuos,7,7
magtupada,9,9
magtupi,7,7
magturing,9,9
magturnilyo,11,11
magturno,8,8
magturnuhan,11,11
magturo,7,7
magturok,8,8
magtusok,8,8
magtusta,8,8
magtustos,9,9
magtutog,8,8
magtutok,8,8
magtutop,8,8
magtuwalya,10,10
magtuwang,9,9
magtuwid,8,8
magtuyo,7,7
magubat,7,7
magugol,7,7
magugulatin,11,11
maguhitan,9,9
maguhuan,8,8
magulahan,9,9
magulang,8,8
magulantang,11,11
magulat,7,7
magulatin,9,9
magulaw,7,7
magulay,7,7
magulisan,9,9
magulo,6,6
maguluhan,9,9
magulumihanan,13,13
magulung-magulo,14,15
magulungan,10,10
maguniguni,10,10
magunita,8,8
magusgos,8,8
magusot,7,7
magustuhan,10,10
magustuhin,10,10
magutli,7,7
magutom,7,7
maguyam,7,7
magwagayway,11,11
magwagi,7,7
magwagwag,9,9
magwahil,8,8
magwakas,8,8
magwaksi,8,8
magwala,7,7
magwalang-bahala,15,16
magwalang-galang,15,16
magwalang-halaga,15,16
magwalang-imik,13,14
magwalat,8,8
magwalay,8,8
magwaldas,9,9
magwalis,8,8
magwari-wari,11,12
magwasak,8,8
magwasiwas,10,10
magwasto,8,8
magwaswas,9,9
magwatak-watak,13,14
magwating-wating,15,16
magwawalis,10,10
magwelga,8,8
magwilig,8,8
magwisik,8,8
magyabang,9,9
magyakag,8,8
magyakagan,10,10
magyangyang,11,11
magyapak,8,8
magyapos,8,8
magyapusan,10,10
magyari,7,7
magyasyas,9,9
magyaya,7,7
magyelo,7,7
magyeyelo,9,9
magyibok,8,8
magyoyo,7,7
magyukayok,10,10
magyuko,7,7
magyumukyok,11,11
magyupi,7,7
mahaba,6,6
mahabag,7,7
mahabagin,9,9
mahabang-dila,12,13
mahabla,7,7
mahablangka,11,11
mahablangko,11,11
mahadlangan,11,11
mahadlika,9,9
mahagingan,10,10
mahagip,7,7
mahagkan,8,8
mahagway,8,8
mahahati,8,8
mahakot,7,7
mahal,5,5
mahalaga,8,8
mahalagahin,11,11
mahalal,7,7
mahalasan,9,9
mahalata,8,8
mahalay,7,7
mahalikan,9,9
mahalimbawa,11,11
mahalimuyak,11,11
mahalin,7,7
mahalina,8,8
mahaling,8,8
mahalinhan,10,10
mahalintulad,12,12
mahalkan,8,8
mahalumigmig,12,12
mahambal,8,8
mahamog,7,7
mahamugan,9,9
mahanag,7,7
mahanay,7,7
mahanda,7,7
mahandulong,11,11
mahandusay,10,10
mahanghang,10,10
mahanghangan,12,12
mahangin,8,8
mahanginan,10,10
mahango,7,7
mahanip,7,7
mahantong,9,9
mahapay,7,7
mahapdi,7,7
mahapdian,9,9
mahapis,7,7
mahapit,7,7
mahapo,6,6
mahapunan,9,9
maharang,8,8
maharangan,10,10
maharaya,8,8
maharlika,9,9
maharos,7,7
maharot,7,7
mahasap,7,7
mahati,6,6
mahatulan,9,9
mahawa,6,6
mahawahan,9,9
mahawakan,9,9
mahawan,7,7
mahawas,7,7
mahayag,7,7
mahayap,7,7
mahayhay,8,8
mahibang,8,8
mahibo,6,6
mahiga,6,6
mahigaan,8,8
mahigab,7,7
mahigingan,10,10
mahigit,7,7
mahignaw,8,8
mahigop,7,7
mahigpit,8,8
mahigpitan,10,10
mahigtan,8,8
mahihinanaktin,14,14
mahihiyain,10,10
mahika,6,6
mahikayat,9,9
mahiklat,8,8
mahila,6,6
mahilahiran,11,11
mahili,6,6
mahilig,7,7
mahiling,8,8
mahilo,6,6
mahiluhin,9,9
mahiman,7,7
mahimasmasan,12,12
mahimat,7,7
mahimatayin,11,11
mahimbing,9,9
mahimok,7,7
mahimulmol,10,10
mahina,6,6
mahinagap,9,9
mahinahon,9,9
mahinain,8,8
mahingi,7,7
mahinhin,8,8
mahinog,7,7
mahintakutan,12,12
mahinto,7,7
mahinuha,8,8
mahipnotismo,12,12
mahipo,6,6
mahipon,7,7
mahipuan,8,8
mahira,6,6
mahiram,7,7
mahirang,8,8
mahirap,7,7
mahirapan,9,9
mahirati,8,8
mahirinan,9,9
mahistrado,10,10
mahita,6,6
mahitik,7,7
mahiwa,6,6
mahiwaga,8,8
mahiwalay,9,9
mahiwatigan,11,11
mahiya,6,6
mahiyain,8,8
mahiyang,8,8
mahiyangan,10,10
mahiyasan,9,9
Mahoma,6,6
Mahometanismo,13,13
Mahometano,10,10
mahubog,7,7
mahugong,8,8
mahugot,7,7
mahulaan,8,8
mahulagpos,10,10
mahuli,6,6
mahulo,6,6
mahulog,7,7
mahumal,7,7
mahumaling,10,10
mahuna,6,6
mahunusdili,11,11
mahusay,7,7
mahusto,7,7
mahuthutan,10,10
mahutok,7,7
maiagpang,9,9
maiakma,7,7
maialsa,7,7
maiba,5,5
maibagay,8,8
maibahan,8,8
maibhan,7,7
maibig,6,6
maibigan,8,8
maibigay,8,8
maibigin,8,8
maibsan,7,7
maibulalas,10,10
maibunsod,9,9
maidagdag,9,9
maidlip,7,7
maidugtong,10,10
maiga,5,5
maigalaw,8,8
maigaya,7,7
maigi,5,5
maigsi,6,6
maigting,8,8
maiguhit,8,8
maihahambing,12,12
maihi,5,5
maihian,7,7
maihiram,8,8
maihoyo,7,7
maiiba,6,6
maiiwasan,9,9
maik,4,4
maikibo,7,7
maikilos,8,8
maikli,6,6
maikling-dila,12,13
maiksi,6,6
mail,4,4
mailagan,8,8
mailagay,8,8
mailap,6,6
mailarawan,10,10
mailawan,8,8
mailigtas,9,9
mailihim,8,8
maililipat,10,10
mailit,6,6
mailulan,8,8
maimbak,7,7
maimbot,7,7
maimis,6,6
maimpeksiyon,12,12
maimpluwensiya,14,14
maimpluwensiyahan,17,17
maimpok,7,7
mainam,6,6
mainaman,8,8
mainapoy,8,8
maindayog,9,9
maingat,7,7
maingay,7,7
mainggit,8,8
mainggitin,10,10
maingkanto,10,10
mainip,6,6
mainipin,8,8
mainis,6,6
mainit,6,6
maino,5,5
mainom,6,6
mainsulto,9,9
mainsultuhan,12,12
maintindihan,12,12
maintindihin,12,12
mainuhin,8,8
maipaanyo,9,9
maipagbibili,12,12
maipagbili,10,10
maipaghihintay,14,14
maipagkakapuri,14,14
maipaglingkod,13,13
maipagpapatawad,15,15
maipagpapaumanhin,17,17
maipagpatuloy,13,13
maipagsasanggalang,18,18
maipagtagumpay,14,14
maipagtatanggol,15,15
maipahiram,10,10
maipaliliwanag,14,14
maipamahagi,11,11
maipaparis,10,10
maipapayo,9,9
maipasa,7,7
maipatutupad,12,12
maipis,6,6
maipit,6,6
maiplano,8,8
maipon,6,6
mairog,6,6
mairugin,8,8
mais,4,4
maisagawa,9,9
maisahan,8,8
maisasagawa,11,11
maisauli,8,8
maisip,6,6
maisipan,8,8
maistorbo,9,9
maisuwato,9,9
maitaboy,8,8
maitatagubilin,14,14
maitim,6,6
maitines,8,8
maitlog,7,7
maitulad,8,8
maitulong,9,9
maitultol,9,9
maitumbas,9,9
maitungo,8,8
maitupi,7,7
maitutulad,10,10
maiuurong,9,9
maiwaksi,8,8
maiwan,6,6
maiwanan,8,8
maiwasan,8,8
maiwawangis,11,11
maiyag,6,6
maiyak,6,6
major,5,5
maka-Diyos,9,10
maka-makalawa,12,13
makaabala,9,9
makaabante,10,10
makaabot,8,8
makaagwanta,11,11
makaahon,8,8
makaakit,8,8
makaako,7,7
makaalaala,10,10
makaalam,8,8
makaalis,8,8
makaaliw,8,8
makaalo,7,7
makaalpas,9,9
makaama,7,7
makaamanos,10,10
makaamoy,8,8
makaantig,9,9
makaantig-damdamin,17,18
makaantok,9,9
makaapat,8,8
makaayon,8,8
makabagabag,11,11
makabagbag-puso,14,15
makabago,8,8
makabaho,8,8
makabaling-leeg,14,15
makabaling-liig,14,15
makabalisa,10,10
makabalita,10,10
makabaliw,9,9
makabanas,9,9
makabanli,9,9
makabansa,9,9
makabara,8,8
makabaril,9,9
makabasag,9,9
makabata,8,8
makabatik,9,9
makabawa,8,8
makabawas,9,9
makabawi,8,8
makabayad,9,9
makabayan,9,9
makabigat,9,9
makabighani,11,11
makabigla,9,9
makabihag,9,9
makabingi,9,9
makabingwit,11,11
makabitiw,9,9
makabubuhay,11,11
makabubuti,10,10
makabuhay,9,9
makabulon,9,9
makabulos,9,9
makabuluhan,11,11
makabunot,9,9
makabuntis,10,10
makabuti,8,8
makabuwisit,11,11
makadagdag,10,10
makadaig,8,8
makadalawa,10,10
makadama,8,8
makademonyo,11,11
makadesgrasya,13,13
makadilim,9,9
makadiskubre,12,12
makadiwa,8,8
makadkad,8,8
makadurog-puso,13,14
makagaan,8,8
makagagaling,12,12
makagaling,10,10
makagalit,9,9
makagalitan,11,11
makagalos,9,9
makagambala,11,11
makagamlay,10,10
makaganti,9,9
makaganyak,10,10
makagat,7,7
makagawa,8,8
makagawian,10,10
makagayuma,10,10
makagimbal,10,10
makaginhawa,11,11
makagitgit,10,10
makagugulang,12,12
makagulat,9,9
makagulo,8,8
makahadlang,11,11
makahalata,10,10
makahalimaw,11,11
makahalina,10,10
makahapo,8,8
makahari,8,8
makahasap,9,9
makahat,7,7
makahatinggabi,14,14
makahawa,8,8
makahayop,9,9
makahibang,10,10
makahigit,9,9
makahilagpos,12,12
makahilo,8,8
makahingal,10,10
makahira,8,8
makahirin,9,9
makahiya,8,8
makahula,8,8
makahulagpos,12,12
makahulugan,11,11
makahusto,9,9
makaibo,7,7
makailag,8,8
makailan,8,8
makain,6,6
makaina,7,7
makainis,8,8
makaintindi,11,11
makaisa,7,7
makaisip,8,8
makaiskor,9,9
makaistorbo,11,11
makaitlo,8,8
makaiyak,8,8
makakain,8,8
makakamtan,10,10
makakawala,10,10
makakibo,8,8
makakita,8,8
makakristiyano,14,14
makakuha,8,8
makalaban,9,9
makalabas,9,9
makalabo,8,8
makalaboso,10,10
makaladkad,10,10
makalagpos,10,10
makalakad,9,9
makalaki,8,8
makalala,8,8
makalalo,8,8
makalamang,10,10
makalampas,10,10
makalangit,10,10
makalango,9,9
makalanta,9,9
makalapit,9,9
makalarawan,11,11
makalas,7,7
makalasa,8,8
makalasap,9,9
makalasing,10,10
makalason,9,9
makalat,7,7
makalatan,9,9
makalaw,7,7
makalawa,8,8
makalawangan,12,12
makalaya,8,8
makalibang,10,10
makalibre,9,9
makaligo,8,8
makaligta,9,9
makaligtaan,11,11
makaligtas,10,10
makalilim,9,9
makalima,8,8
makalimot,9,9
makalimutan,11,11
makalingat,10,10
makalipat,9,9
makaliskis,10,10
makalito,8,8
makalmot,8,8
makalog,7,7
makaloko,8,8
makalubha,9,9
makalugod,9,9
makalukso,9,9
makalula,8,8
makalulon,9,9
makaluma,8,8
makalumpo,9,9
makalunas,9,9
makalungkot,11,11
makalupa,8,8
makalusot,9,9
makamamatay,11,11
makamandag,10,10
makamangha,10,10
makamantsa,10,10
makamatay,9,9
makamay,7,7
makamit,7,7
makamkam,8,8
makamtan,8,8
makamuhi,8,8
makamundo,9,9
makamura,8,8
makan,5,5
makanal,7,7
makandirit,10,10
makanerbiyos,12,12
makansaw,8,8
makanugnog,10,10
makapag-agwanta,14,15
makapag-antok,12,13
makapag-iisa,11,12
makapag-ingat,12,13
makapagbago,11,11
makapagbata,11,11
makapagbawa,11,11
makapagbigay-lugod,17,18
makapaghihintay,15,15
makapaglakbay,13,13
makapaglaman,12,12
makapaglayag,12,12
makapaglibot,12,12
makapagligaw,12,12
makapagod,9,9
makapagpaalibadbad,18,18
makapagpaalis,13,13
makapagpaantok,14,14
makapagpabawa,13,13
makapagpabuti,13,13
makapagpagaling,15,15
makapagpahina,13,13
makapagpakalma,14,14
makapagpakilig,14,14
makapagpalakas,14,14
makapagpalubha,14,14
makapagpangiti,14,14
makapagpapurol,14,14
makapagpapusyaw,15,15
makapagpasaya,13,13
makapagpasigla,14,14
makapagpasuka,13,13
makapagpatahan,14,14
makapagpatahimik,16,16
makapagpatawa,13,13
makapagpatuloy,14,14
makapagpaunlad,14,14
makapagsabi,11,11
makapagsalita,13,13
makapagsaya,11,11
makapagsilbi,12,12
makapagtaka,11,11
makapagtapos,12,12
makapagtiis,11,11
makapagtipid,12,12
makapagtipon,12,12
makapagturo,11,11
makapahaluyhoy,14,14
makapal,7,7
makapamasko,11,11
makapamili,10,10
makapana,8,8
makapangati,11,11
makapangit,10,10
makapangyari,12,12
makapangyarihan,15,15
makapanlumo,11,11
makapanulay,11,11
makapareho,10,10
makaparis,9,9
makapartido,11,11
makapasa,8,8
makapasko,9,9
makapasok,9,9
makapat,7,7
makapatas,9,9
makapawi,8,8
makapigil,9,9
makapiling,10,10
makapilit,9,9
makapingas,10,10
makapinlak,10,10
makapinsala,11,11
makapitan,9,9
makapito,8,8
makapritso,10,10
makapukaw,9,9
makapukaw-damdamin,17,18
makapulanggos,13,13
makapulot,9,9
makapulpol,10,10
makapuno,8,8
makapusyaw,10,10
makaragdag,10,10
makaraig,8,8
makaramdam,10,10
makaranas,9,9
makaranggo,10,10
makaratig,9,9
makarating,10,10
makarinig,9,9
makarinyo,9,9
makarne,7,7
makaros,7,7
makarumi,8,8
makarungis,10,10
makasagabal,11,11
makasagot,9,9
makasagupa,10,10
makasahod,9,9
makasakay,9,9
makasakit,9,9
makasalamuha,12,12
makasalanan,11,11
makasalanta,11,11
makasali,8,8
makasalita,10,10
makasalo,8,8
makasalok,9,9
makasalubong,12,12
makasalunga,11,11
makasama,8,8
makasambot,10,10
makasampa,9,9
makasampu,9,9
makasanayan,11,11
makasang-ayon,12,13
makasangkot,11,11
makasapat,9,9
makasapi,8,8
makasapit,9,9
makasarili,10,10
makasasama,10,10
makasawa,8,8
makasaya,8,8
makasayaw,9,9
makasaysayan,12,12
makasiguro,10,10
makasilaw,9,9
makasim,7,7
makasindak,10,10
makasingaw,10,10
makasining,10,10
makasira,8,8
makasiya,8,8
makasubaybay,12,12
makasugat,9,9
makasuka,8,8
makasuklam,10,10
makasulukasok,13,13
makasumpong,11,11
makasundo,9,9
makasunok,9,9
makasuwato,10,10
makasuya,8,8
makata,6,6
makataas,8,8
makatabla,9,9
makatagal,9,9
makatagpo,9,9
makatakas,9,9
makatakot,9,9
makatama,8,8
makatanan,9,9
makatanaw,9,9
makatanda,9,9
makatanggi,10,10
makatanim,9,9
makatanod,9,9
makatao,7,7
makataon,8,8
makatapak,9,9
makatapat,9,9
makatapos,9,9
makataranta,11,11
makatarungan,12,12
makatas,7,7
makatatlo,9,9
makatawa,8,8
makatawid,9,9
makati,6,6
makatigatig,11,11
makatiis,8,8
makatikim,9,9
makatipid,9,9
makatipon,9,9
makatira,8,8
makatiyad,9,9
makatiyak,9,9
makatkat,8,8
makatotohanan,13,13
makatuay,8,8
makatubo,8,8
makatuklas,10,10
makatulad,9,9
makatulay,9,9
makatuliro,10,10
makatulog,9,9
makatulong,10,10
makatuloy,9,9
makatumbas,10,10
makatunaw,9,9
makatunggali,12,12
makatupad,9,9
makaturing,10,10
makaturo,8,8
makatutop,9,9
makatuwa,8,8
makatuwid,9,9
makatwiran,10,10
makaubos,8,8
makaugali,9,9
makaugalian,11,11
makaulayaw,10,10
makaumay,8,8
makauna,7,7
makaunawa,9,9
makaungos,9,9
makaupo,7,7
makauri,7,7
makauwi,7,7
Makaw,5,5
makawala,8,8
makawangis,10,10
makawas,7,7
makawili,8,8
makaya,6,6
makayag,7,7
makayamot,9,9
makayari,8,8
makiagaw,8,8
makialam,8,8
makiambag,9,9
makiangkas,10,10
makianib,8,8
makiatlo,8,8
makibagay,9,9
makibahagi,10,10
makibahay,9,9
makibalangay,12,12
makibalita,10,10
makibarkada,11,11
makidalamhati,13,13
makidigma,9,9
makidnap,8,8
makihalo,8,8
makihalubilo,12,12
makihambula,11,11
makihamok,9,9
makiinom,8,8
makiisa,7,7
makikain,8,8
makikampi,9,9
makikatig,9,9
makilaban,9,9
makilahok,9,9
makilala,8,8
makilapi,8,8
makiling,8,8
makiliti,8,8
makilitiin,10,10
makilumpon,10,10
makina,6,6
makinabang,10,10
makinang,8,8
makinang-panlalik,16,17
makinang-panturno,16,17
makinarya,9,9
makini-kinita,12,13
makinig,7,7
makinilya,9,9
makinilyado,11,11
makinilyahin,12,12
makinis,7,7
makinista,9,9
makintab,8,8
makintal,8,8
makipag-agawan,13,14
makipag-alam,11,12
makipag-areglo,13,14
makipag-aregluhan,16,17
makipag-away,11,12
makipag-ayos,11,12
makipag-insultuhan,17,18
makipag-inuman,13,14
makipag-isang-dibdib,18,20
makipag-unawaan,14,15
makipag-usap,11,12
makipagbabag,12,12
makipagbaka,11,11
makipagbakbakan,15,15
makipagbalagtasan,17,17
makipagbanggaan,15,15
makipagbatuhan,14,14
makipagbigkasan,15,15
makipagbiruan,13,13
makipagboksing,14,14
makipagbugtungan,16,16
makipagbuntalan,15,15
makipagdebate,13,13
makipagdiborsiyo,16,16
makipagdigma,12,12
makipagdigmaan,14,14
makipaggiitan,13,13
makipaggitgitan,15,15
makipaghiwalay,14,14
makipagkagalit,14,14
makipagkaibigan,15,15
makipagkaisa,12,12
makipagkalakalan,16,16
makipagkamay,12,12
makipagkapitbahay,17,17
makipagkapwa,12,12
makipagkasira,13,13
makipagkasundo,14,14
makipagkita,11,11
makipagkompetensiya,19,19
makipagkontrata,15,15
makipaglaban,12,12
makipaglabanan,14,14
makipaglaro,11,11
makipaglasingan,15,15
makipaglibing,13,13
makipaglihaman,14,14
makipaglipon,12,12
makipagniig,11,11
makipagpaligsahan,17,17
makipagpalitan,14,14
makipagpanayam,14,14
makipagpustahan,15,15
makipagrosaryo,14,14
makipagsabwatan,15,15
makipagsagutan,14,14
makipagsalitaan,15,15
makipagsapakatan,16,16
makipagsapalaran,16,16
makipagsayaw,12,12
makipagsiksikan,15,15
makipagsira,11,11
makipagsulatan,14,14
makipagsuntukan,15,15
makipagsuwatan,14,14
makipagtalo,11,11
makipagtaltalan,15,15
makipagtawaran,14,14
makipagtimpalak,15,15
makipagtipan,12,12
makipagtiyap,12,12
makipagtuligsaan,16,16
makipagtulungan,15,15
makipagtunggali,15,15
makipagtunggalian,17,17
makipagtutulan,14,14
makipamayan,11,11
makipambahay,12,12
makipamisan,11,11
makipanayam,11,11
makipanig,9,9
makipgbuno,10,10
makipgdiborsyo,14,14
makipot,7,7
makiramay,9,9
makiri,6,6
makirot,7,7
makisabad,9,9
makisabay,9,9
makisabi,8,8
makisakay,9,9
makisalamuha,12,12
makisali,8,8
makisalo,8,8
makisama,8,8
makisamo,8,8
makisangkot,11,11
makisanib,9,9
makisapi,8,8
makisayaw,9,9
makisig,7,7
makislap,8,8
makisukob,9,9
makita,6,6
makitalamitam,13,13
makitid,7,7
makitulingaw,12,12
makitungo,9,9
makiugali,9,9
makiusap,8,8
makiuso,7,7
makiwal,7,7
makombensi,10,10
makompiska,10,10
makompromiso,12,12
makonsiderasyon,15,15
makopa,6,6
makopya,7,7
makoryente,10,10
maktol,6,6
makubkob,8,8
makublihan,10,10
makuha,6,6
makukuha,8,8
makukumpuni,11,11
makula,6,6
makulapulan,11,11
makulawin,9,9
makulay,7,7
makulit,7,7
makulong,8,8
makulot,7,7
makulta,7,7
makulugo,8,8
makumbinsi,10,10
makumpilan,10,10
makumpiska,10,10
makunan,7,7
makunat,7,7
makupad,7,7
makupi,6,6
makuping,8,8
makuriri,8,8
makurta,7,7
makuryente,10,10
makusot,7,7
makuwalta,9,9
makuwarta,9,9
makuwartel,10,10
makuyumos,9,9
mala-,4,5
mala-binutil,11,12
mala-reyna,9,10
malaabo,7,7
malaan,6,6
malabanan,9,9
malabasan,9,9
malabato,8,8
malabay,7,7
malabiga,8,8
malabis,7,7
malabnaw,8,8
malabnit,8,8
malabo,6,6
malabon,7,7
malaboy,7,7
